"212","hinge_line","structure",NULL,NULL,NULL,NULL,NULL,"0"
"213","holes","structure",NULL,NULL,NULL,NULL,NULL,"0"
"214","holotype","structure",NULL,NULL,NULL,NULL,NULL,"0"
"215","homeochilidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"216","homeodeltidium","structure",NULL,NULL,NULL,NULL,NULL,"0"
"217","homeomorph","structure",NULL,NULL,NULL,NULL,NULL,"0"
"218","host","structure",NULL,NULL,NULL,NULL,NULL,"0"
"219","imbricae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"220","imbrication","structure",NULL,NULL,NULL,NULL,NULL,"0"
"221","imbrications","structure",NULL,NULL,NULL,NULL,NULL,"0"
"222","impression","structure",NULL,NULL,NULL,NULL,NULL,"0"
"223","impressions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"224","incision","structure",NULL,NULL,NULL,NULL,NULL,"0"
"225","inclinations","structure",NULL,NULL,NULL,NULL,NULL,"0"
"226","indentation","structure",NULL,NULL,NULL,NULL,NULL,"0"
"227","individual","structure",NULL,NULL,NULL,NULL,NULL,"0"
"228","individuals","structure",NULL,NULL,NULL,NULL,NULL,"0"
"229","insertions","structure",NULL,NULL,NULL,NULL,NULL,"0"
"230","interarea","structure",NULL,NULL,NULL,NULL,NULL,"0"
"231","interareas","structure",NULL,NULL,NULL,NULL,NULL,"0"
"232","interior","structure",NULL,NULL,NULL,NULL,NULL,"0"
"233","interiors","structure",NULL,NULL,NULL,NULL,NULL,"0"
"234","interridge","structure",NULL,NULL,NULL,NULL,NULL,"0"
"235","intersections","structure",NULL,NULL,NULL,NULL,NULL,"0"
"236","interspaces","structure",NULL,NULL,NULL,NULL,NULL,"0"
"237","intertrough","structure",NULL,NULL,NULL,NULL,NULL,"0"
"238","invertebrates","structure",NULL,NULL,NULL,NULL,NULL,"0"
"239","junction","structure",NULL,NULL,NULL,NULL,NULL,"0"
"240","juveniles","structure",NULL,NULL,NULL,NULL,NULL,"0"
"241","keel","structure",NULL,NULL,NULL,NULL,NULL,"0"
"242","knob","structure",NULL,NULL,NULL,NULL,NULL,"0"
"243","knobs","structure",NULL,NULL,NULL,NULL,NULL,"0"
"244","lamellae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"245","laminae","structure",NULL,NULL,NULL,NULL,NULL,"0"
"246","lateralia","structure",NULL,NULL,NULL,NULL,NULL,"0"
"247","laterals","structure",NULL,NULL,NULL,NULL,NULL,"0"
"248","layer","structure",NULL,NULL,NULL,NULL,NULL,"0"
"249","layers","structure",NULL,NULL,NULL,NULL,NULL,"0"
"250","lebediorthis","structure",NULL,NULL,NULL,NULL,NULL,"0"
